hash,group,family,particion,dificultad,xz_ok,kissat_ref,k_resueltas,k_resultado,k_t_min,k_t_med,k_t_max,n_vars,n_clauses,gbd_family,track_main,original_filename
36680cee102d6ba9a60ca66b27e8be4a,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,1.1012331760066445,1.6711149800030398,1.7038931409988436,3250.000,24640.000,,,
369e43b21ec5bf07cf21ae24f60c470a,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
3775c6a0499709d67b73c3e1a08b2fac,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
3809622bf2828655a0979750ccb7f1aa,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
3851a0831791fe01373d3494db10c826,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
386e2db4e4acc71a97cba0cefd0a7ac9,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
3b280166c22bcfaf051aa52f48741033,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
3c051cd40445c52a093f048c4100e470,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
3c881c253d7a0cccc58b7cb2e65de414,hardware-verification,hardware-verification,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
3d61c13029e64073b9f6f4185bde409f,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
3dd2492548059b47e5266ff28beea74b,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,1.8994556570032728,1.993803240002308,2.298018471003161,,,,,
40a2e69c03e5d5dc28d4ece13f9e5091,hardware-verification,hardware-verification,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
43750663da799fef85a7a6ca6fb05262,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
45841645d9d9a6917b463205d632ec6b,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
45d1ec439af0d122dccbcd1d2193c72f,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
462e4c51cd56c9c06478b8baf026e669,hardware-verification,hardware-verification,test,media,1,1,3,SAT,27.021623895998346,88.45791398399888,361.8756203439989,,,,,
47c150d498542d8b2cbe0fc454148760,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
48a407b2975b78b1ba0656766ba51005,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,0.3261677570044412,0.3311301889989408,0.3469880820048274,,,,,
48eadf7f72185cdeff63995004f25eb1,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
48f807b9cbfad5bf71a8529da014156a,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
4949bd3c227f6766caa26fcb903d4265,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
4c0e1658f1ebe6b33cb3dda80aec4541,hardware-verification,hardware-verification,test,facil,1,1,3,UNSAT,18.5923472689974,19.432164058001945,19.43306463699992,,,,,
4d8e0adec900a53873d1ea4a2e8623bf,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
4dcf9b525d9f46f4b17b132c765322ed,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,62.01572793100058,76.89836865800316,81.8719201260028,,,,,
4f1f8b35f33f5d08d00c6aa6f4ad362b,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
4f6c12da41e2faddfda107ad9be5a66f,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,9.131296163002844,10.045729299999948,14.010614420003549,,,,,
51172e425fec0dbe626ef3011e4fa1f3,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
51f8d1e7186facde54fc28b5798fdeb9,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
52b47ce322dd8d15430c198db8ebfdb8,hardware-verification,hardware-verification,dev,trivial,1,1,3,UNSAT,0.2755212510019191,0.3087556549944565,0.321326550001686,,,,,
537b5346fc13489204d50e61a712e81d,hardware-verification,hardware-verification,test,inestable,1,1,1,UNSAT,790.084148259004,800.0,800.0,,,,,
55c648ed1a8cde597f4ecc71ca0a1562,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,13.021031018004578,18.66637539200019,19.68498438999813,27568.000,80439.000,,,
57f0793d7cd7f4922da334049eaf96b0,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,169072.000,501421.000,,,
5b1c392c656eb867c69d566bb7985357,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
5c06d8549811167b025b9e47d905e8f9,hardware-verification,hardware-verification,dev,trivial,1,1,3,UNSAT,0.4696903090007254,0.4877699590069824,0.5318206590018235,33084.000,94713.000,,,
620630dfb3a7574180000296503043cc,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
6250e3198f8c736a80beb49bc1af71b2,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
63c6886839a82442cdfbb3167d464baf,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
6749ddb8cf1789c349e790f7125175e4,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
67ee23581bb6dddab15f287f39c27822,hardware-verification,hardware-verification,test,facil,1,1,3,UNSAT,14.164411969999492,36.83039365500008,37.40627057800157,,,,,
6832fe907740af686fde98518067ea3f,hardware-verification,hardware-verification,dev,inestable,1,1,2,SAT,461.4567799979996,517.1609530019996,800.0,,,,,
6937bc90b2e172ac2de03f4b894f7309,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
694a5a54fd830b1b8ac82484241cf5e2,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
6d637f8934c46e2a2638f3cfcba1c75f,hardware-verification,hardware-verification,dev,facil,1,1,3,SAT,10.170343147001404,14.205278986002668,16.350805933005176,,,,,
6d63b8efda126c4c3fb3ac17c7ea332c,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
71b2e3b3fe4ab92e7bc178a7df91195b,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,3.96344607300125,4.517614997996134,5.1312633819979965,,,,,
7279929ad5026c568a5477fb144ea5ce,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,62.75625188599952,90.57090003099438,91.6568205069998,,,,,
734ee15e08f357d991d22b97b736d4c9,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
7428f9475ea5edafd4d12eb616516255,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,0.2658357590044033,0.2753338260008604,0.2762771060006344,,,,,
743ea2db196135f24feb98c487bb255d,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
7a46e599654b9b0e4ecae12665497692,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
7c161c9db65367fffd7bccf94b0550c0,hardware-verification,hardware-verification,dev,media,1,1,3,SAT,373.09862795499794,588.0997044750038,625.695979656004,,,,,
7c4a22218b720c559b2d9bc642e4e8d1,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,40.74210042999766,43.45926553800382,50.81685444600589,,,,,
7ca07adf30ff0a7637d92339236b7644,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
7ca8e1d0545335d5d060f82f13a56481,hardware-verification,hardware-verification,test,media,1,1,3,UNSAT,155.99248086100124,158.2641328880054,183.993949785996,,,,,
7ce742e1b79596a204fb3be1fe239808,hardware-verification,hardware-verification,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
7d39db575c4b7d2f3c799286ecb9c8db,hardware-verification,hardware-verification,dev,trivial,1,1,3,UNSAT,2.402993810006592,2.4546587920049205,2.532929360000708,,,,,
7d89daff5013fc5acc0e0c86ba805224,hardware-verification,hardware-verification,dev,media,1,1,3,UNSAT,337.8400822180047,346.0373779729998,387.9117556999991,,,,,
7de705a9c6bf38917fd41b4892c8d69e,hardware-verification,hardware-verification,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
8012832d327f2989636e949e560cd7dc,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,29.380155090999324,38.14931708099903,41.48657417399954,,,,,
8175dacde2d6517a91c1912847a34006,hardware-verification,hardware-verification,dev,media,1,1,3,SAT,114.7273000990026,189.95383417500125,469.3437828599999,,,,,
81af889cf906b3196620e53fff42fea3,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,169072.000,501421.000,,,
82e2dffb51dad05544f389f9360a2ec5,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
85bcea9916a558523a9b90394fe8c79d,hardware-verification,hardware-verification,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
88237c957457996543d4e048d22d5230,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
89155fcd27d2b2e9a953ef2dd1aa7995,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,65.82194537299802,73.5125380909958,87.95785714100202,,,,,
8bf8a0204795cca07ff648a3fbdcd6b6,hardware-verification,hardware-verification,dev,trivial,1,1,3,UNSAT,0.3648170590022346,0.397724358997948,0.4441476439969847,406538.000,1179043.000,,,
8d5c629fd178c8bbcff81d4f69428342,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
8da3fbd1b5207f2abba76eab3f5441f9,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
9315761d5ccdcab3793023d1884da49c,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
9520286de6129ca36e7eb75dce83b1f9,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
96f74759994035aa90cb0d33233755d5,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
971dfda5e57470d4e547ee472898632b,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
9745874a51a6544f13f98ed43bd69c66,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
974c493d0611331a96d3395118d752d5,hardware-verification,hardware-verification,dev,trivial,1,1,3,UNSAT,2.760502359000384,4.128468456001428,4.18899915899965,,,,,
98865668b0af15a1e1fa433d102e007b,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
996da012b0d259f1269debe628f44a98,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
9aa98b3e04145583bff4dea1932f1935,hardware-verification,hardware-verification,dev,trivial,1,1,3,UNSAT,5.895268640000722,7.34082461700018,9.6680940130027,,,,,
9bd96394b3c077cccb5d71ea405e4733,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,15.323004238001886,16.37200215599296,27.79442522400496,,,,,
9ceddae6b7f196ae74ab95d01ac491a4,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
9fc26aba0bfe4f836ab7945a6db59c53,hardware-verification,hardware-verification,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
a1084b11d2004093a0aa6ec19fa2a4e4,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,1.9320961179982987,1.9939726529992183,2.566544795001392,,,,,
a10983c44cb44730ade4261f1671a6db,hardware-verification,hardware-verification,test,facil,1,1,3,UNSAT,13.03673407700262,13.61443612099538,15.82403800499742,,,,,
a3df62a4e3dedb2354760137416e8bcf,hardware-verification,hardware-verification,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
a4bc0d5aeebbea89e98f122f9d3e8021,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,0.1207117190060671,0.1227782939968165,0.1235612899981788,,,,,
a5efb6b4082b25a90f2756a45d390619,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
a7ae3234b0cf64bfc9c40063f7cb40fa,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,21.43483625699446,22.495336886000587,26.00213163599983,,,,,
abdd296f58175391f3c500b89f1e8ebe,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
ac047c52c86534813ec7aff3618b43e8,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
ae3ef040ff88ebea0faa1e90e9532f47,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
b1a707a833a2ef4ce72a93be3c6862af,hardware-verification,hardware-verification,test,facil,1,1,3,UNSAT,32.58827947500686,35.44796669000061,39.967822173006425,,,,,
b27017cae233481c679e3c3be6f00af8,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
b3de1f4bb0d27d5b0a2514a713c96e1d,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
b8140073a17ba33d9e2cf2a9871cbc35,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
b95f86c28d0b47a378407235882ba6bf,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
b99fecdb9f768598d9e1db697736566b,hardware-verification,hardware-verification,dev,trivial,1,1,3,UNSAT,0.5962698639996233,0.6041125749979983,0.6650577990003512,78672.000,232726.000,,,
bcc463117abdbc5904e042d039f2af5d,hardware-verification,hardware-verification,test,facil,1,1,3,SAT,18.115267366003536,18.40928346799774,49.32198924499971,,,,,
bd0098f679a9eb2eca6fb5d071133529,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
bd399d9205839483f9a9e95838d38795,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
bdb17339f02dc8d3d7eb835f74d44961,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
bde72d8a88a0433046a5f1f4e9991b41,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
be427c40fe3924f7c5cbeea176b539be,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
be97f31d4c992de493905ac6f08de72d,hardware-verification,hardware-verification,dev,facil,1,1,3,UNSAT,23.41754934799974,27.07382944299752,31.02887799799646,,,,,
c0fa5f3254e6b246e954f48038600d87,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
c19bb3d425ef822f8f2b9bb4f4ce6b5b,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
c4de14be0d4b3ffcf22d3021857e7e3a,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,224920.000,3596474.000,,,
c54340c97f3c32aa351db64076df21de,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
c7c3bc3fd3b513c41052983f1f4d784b,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,2.731683403995703,2.7802248959997087,3.0884001169979456,,,,,
c8a46d737c221d3907747b204029e0c3,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
cb37e5a44cadd7b1bd70b892a0931278,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
cbb42f3a5de02d7ef80a7901423c8adc,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
cca75ed0eae3357d0e9d84a877bc9269,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,5384.000,15676.000,,,
cd2b1551237491541a9c572e97c83123,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
cd8b6bf799840735edb35bc95d30f614,hardware-verification,hardware-verification,test,facil,1,1,3,UNSAT,26.763322790997336,43.129893887002254,54.02325163799833,,,,,
ce492517202b4d870280cb2c6e38e03f,hardware-verification,hardware-verification,test,media,1,1,3,UNSAT,125.90505102599856,137.52030354899762,162.74487769799453,2205.000,6556.000,,,
cec96be7ec1ff12260f3e3f630f7b843,hardware-verification,hardware-verification,dev,media,1,1,3,UNSAT,166.7650017479973,184.24278788499944,185.65934307199493,43850.000,194561.000,,,
cef57901b9185d3b2ad048dcbaaf288b,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
cf7e3aa713a4733d0ebb53c79ac39d43,hardware-verification,hardware-verification,test,facil,1,1,3,UNSAT,61.10501562400168,84.33473211999808,88.57315254300192,24604.000,261473.000,,,
cfa562765bd1a658788f599fc9f6d84d,hardware-verification,hardware-verification,test,facil,1,1,3,UNSAT,46.37956421299896,49.30845795699861,54.01185677000467,,,,,
d0bed5ab76bfdad3a120c709766e096b,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
d0cfcfaff439029a7c143adede13a241,hardware-verification,hardware-verification,test,facil,1,1,3,SAT,38.73124346000259,47.97757692099549,85.27160985599767,,,,,
d1f4348ad66cae01386777daae51c024,hardware-verification,hardware-verification,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
d2b400b2836f4062accaafe6aa9d6668,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,0.371053100003337,0.3731889080008841,0.381681696002488,,,,,
d2d1fb679f1a172655bfb46345afe80f,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
d5ed2be381f3a58b0abaed0d95c1b2a2,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
d672bdbca3b1fb26d585e78add79537e,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
d674040e92c3386136c82f07b578edc7,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
d822f6dc162fd34a89090a00d99314a6,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,1.2397513239993714,1.3027230099978624,1.408832766006526,,,,,
d83b487390a7d0015b69978c7d855b2d,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
da04938ba1f77f11748308f114fff467,hardware-verification,hardware-verification,dev,trivial,1,1,3,UNSAT,1.929779245001555,1.935190837997652,3.252263451002364,,,,,
db480ef956c6e29f7aa1b4ba155cfa75,hardware-verification,hardware-verification,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
dc28c21a9b7620965659889a64ade84b,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
dcedc50975c0fa19442874a32294c12c,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
dcfdf31943b65080a2e4b8ec46a89c7d,hardware-verification,hardware-verification,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
dd603e68bcb21400d09683e07f5ca1df,hardware-verification,hardware-verification,test,facil,1,1,3,UNSAT,16.213824692000344,18.291661427996587,20.128621105999628,,,,,
def5caa0f44ba59ae8b62ffb82d42608,hardware-verification,hardware-verification,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
e167c48227c8cb2e9c9ff7fb76231d78,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
e20e4d15853f581ce4f277739219700f,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
e263da0d376e1eea55db124c81659a08,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
e2ffb03d95f450787b8affdea8f1b927,hardware-verification,hardware-verification,dev,media,1,1,3,UNSAT,235.1261484839997,246.255986987002,277.6374256830022,266405.000,792175.000,,,
e5e81b88152c18f060d4d4617750ea23,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
e75706c2ac3b1e32d2e50383bcc2c0a8,hardware-verification,hardware-verification,test,media,1,1,3,UNSAT,264.8387731199982,314.8111980440008,387.11838413700025,,,,,
e8fee4776a0c163458f01ad02a83280f,hardware-verification,hardware-verification,dev,media,1,1,3,SAT,146.09258732500166,220.2651926030012,249.16894861600304,,,,,
e9f65d119b945ea9687b4b6b689324e9,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,259762.000,707913.000,,,
ea34348768c8da353de9b95082862587,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
ec2d825d633137e0824a1fee2f8962e2,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
eca4d284c68f149d8125c6ea257ffe04,hardware-verification,hardware-verification,dev,inestable,1,1,1,UNSAT,688.979143757002,800.0,800.0,23909.000,751116.000,,,
ed2e7f1ce7d994c2daa0662b9cb5b410,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
ef129c2bd48dd27e5d20e5d10bcc42d9,hardware-verification,hardware-verification,test,trivial,1,1,3,UNSAT,0.2508723479986656,0.2694188630048302,0.3012971370044397,,,,,
efe1951069311bc03eadd11547cf02ab,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
f57d3c68ff7c001002fc7ae56daea07b,hardware-verification,hardware-verification,test,facil,1,1,3,UNSAT,59.7636992129992,70.17734580199613,72.44883064600435,,,,,
f6e0b35a8293b3e629d339bda14cc883,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
fa90aeace60376ba8e25dc50b7e00ed7,hardware-verification,hardware-verification,excluida,sin-ref,0,0,,,,,,,,,,
fc0a678a1c4ee14ac8cd48cf66915da6,hardware-verification,hardware-verification,dev,trivial,1,1,3,UNSAT,5.142974725000386,6.493555471999571,6.566211058998306,,,,,
fe946647b3fb7270befe8ab7544c094d,hardware-verification,hardware-verification,excluida,danada,0,0,,,,,,,,,,
fec81a0409cbdc164aa5681d27d6c3f8,hardware-verification,hardware-verification,reserva,sin-ref,1,0,,,,,,,,,,
00063d88244921d6ec46aeab6866a8e2,miter,miter,reserva,sin-ref,1,0,,,,,,,,miter,main_2015,6s16.cnf.xz
00d239e486137a4f7264adb4fb57d5ae,miter,miter,dev,media,1,1,3,UNSAT,115.15873070000087,136.4939497000014,153.37068315099896,162.000,774.000,miter,handmade_2003,hwb-n24-01-S1048418025.shuffled-as.sat03-1617.cnf.xz
017ba03ed108f492c9293c7c95e5cae9,miter,miter,test,dura,1,1,0,,800.0,800.0,800.0,,,miter,submissions_2023,multiplier_14bits__miter_14.cnf.xz
03a1a18521814692f56a8ecbea0031d4,miter,miter,test,media,1,1,3,UNSAT,151.35238764400128,152.17788313100027,159.18422849900526,,,miter,main_2019,ablmulub2x32o-sc2016.cnf.xz
044d27388c142e8e47812d9518e01b2f,miter,miter,reserva,sin-ref,1,0,,,,,,,,miter,industrial_2004,shuffling-2-s2123257475-of-bench-sat04-327.used-as.sat04-589.cnf.xz
04674c7c9520c7edc0426b820f837726,miter,miter,reserva,sin-ref,1,0,,,,,,,,miter,handmade_2004,hwb-n30-01-S682466202.shuffled-as.sat03-1632.cnf.xz
06e91448c6aacd9086890ea46b4659b0,miter,miter,dev,media,1,1,3,UNSAT,347.98744378699485,350.5660510089947,368.02946202900057,,,miter,submissions_2024,lec_mult_DvK_10x10.sanitized.cnf.xz
0811f761eee5e4ef28196fd98884a67b,miter,miter,test,dura,1,1,0,,800.0,800.0,800.0,,,miter,submissions_2023,multiplier_13bits__miter_15.cnf.xz
08e617c2069f128f8387fcc962ecdc6c,miter,miter,reserva,sin-ref,1,0,,,,,,,,miter,unknown,c7552-s.cnf.xz
